ID,Race,Age,Sex,HS_GPA,ACT,ACT_ENG,ACT_MATH,ACT_READ,ACT_SCI,MAJOR_CODE,Stype,Hours
8100,White,24,Female,2.69,22,22,19,21,24,9,C,15
2821,White,18,Male,2.58,17,15,14,15,17,107,C,15
4570,White,19,Male,3.69,24,23,24,22,24,77,C,15
641,White,35,Male,3.61,22,26,21,23,22,69,C,13
1211,White,26,Male,3.45,17,16,16,16,18,50,C,11
7545,Hispanic,22,Female,3.4,19,20,16,18,17,33,C,16
6111,White,19,Female,3.38,NA,NA,NA,NA,NA,98,C,6
5305,White,25,Female,3.79,21,22,21,21,22,29,C,15
1349,Hispanic,26,Female,3.88,NA,NA,NA,NA,NA,104,C,16
4134,White,28,Male,2.78,25,27,24,24,25,4,C,9
6801,White,26,Female,3.31,20,19,19,20,18,1,C,12
8894,White,22,Female,2.96,27,26,25,28,26,1,C,13
4484,Hispanic,30,Male,2.55,23,21,25,24,23,1,C,2
7348,White,19,Male,3.38,21,20,21,20,21,103,C,16
1868,White,18,Female,3.67,20,20,21,19,18,114,C,14
174,Black,33,Male,3.26,19,20,17,18,18,87,C,16
8037,White,31,Male,3.19,24,22,23,24,24,86,C,16
7624,White,27,Female,3.82,29,28,27,28,31,9,C,15
8618,White,35,Female,3.26,27,26,25,27,26,107,C,14
1691,White,22,Female,3.72,27,28,29,29,29,46,C,15
2715,White,18,Male,3.28,NA,NA,NA,NA,NA,107,C,14
5390,Hispanic,34,Male,3.91,NA,NA,NA,NA,NA,74,C,12
6618,Asian,25,Male,3.17,27,25,27,29,26,116,C,13
6631,White,30,Male,3.77,NA,NA,NA,NA,NA,47,C,12
7413,White,31,Male,3.59,18,17,18,17,19,29,C,2
444,Hispanic,21,Male,3.11,25,22,26,25,25,5,C,15
5208,White,27,Female,2.84,21,21,23,21,23,86,C,12
938,White,20,Male,3.24,18,17,19,17,19,104,C,12
1713,Black,29,Female,3.48,NA,NA,NA,NA,NA,5,C,4
701,White,32,Male,3.36,24,24,24,23,23,3,C,13
2522,White,23,Male,3.68,28,29,29,29,29,50,C,15
3474,White,25,Male,3.64,NA,NA,NA,NA,NA,40,C,14
7651,White,20,Male,3.51,19,21,20,20,20,5,C,13
5069,White,34,Female,3.56,NA,NA,NA,NA,NA,8,C,10
5907,Hispanic,33,Female,3.6,19,20,15,19,20,5,C,12
7976,Hispanic,18,Male,3.55,NA,NA,NA,NA,NA,1,C,15
544,White,25,Female,3.88,NA,NA,NA,NA,NA,31,C,16
7089,White,23,Female,3.96,NA,NA,NA,NA,NA,100,C,3
887,White,28,Male,3.08,NA,NA,NA,NA,NA,100,C,16
8203,White,31,Male,3.73,NA,NA,NA,NA,NA,107,C,16
7205,White,30,Male,2.72,NA,NA,NA,NA,NA,74,C,14
8412,White,26,Male,3.83,21,22,21,23,24,26,C,15
814,White,23,Male,3.83,28,29,27,27,29,29,C,15
4996,White,30,Female,2.76,NA,NA,NA,NA,NA,1,C,15
8261,White,20,Male,3.41,18,16,18,18,17,30,C,10
3190,White,21,Male,3.69,22,24,22,21,23,108,C,12
1916,White,31,Female,2.81,16,15,15,15,17,29,C,16
2646,White,33,Male,2.93,26,24,23,24,24,29,C,15
3023,White,19,Female,3.24,NA,NA,NA,NA,NA,21,C,18
3521,White,21,Male,3.7,NA,NA,NA,NA,NA,111,C,15
300,White,24,Male,2.81,NA,NA,NA,NA,NA,22,C,14
6523,Hispanic,29,Male,3.87,22,21,23,25,21,22,C,18
2796,White,18,Female,2.9,26,27,26,27,25,90,C,6
8621,Hispanic,30,Female,2.59,21,18,18,22,24,1,C,14
1696,Black,27,Female,3.24,21,20,19,19,21,5,C,12
2325,Asian,32,Male,2.87,21,21,18,21,21,5,C,12
341,Hispanic,33,Female,3.15,23,25,24,25,22,108,C,15
2352,White,25,Female,3.31,28,29,28,28,29,17,C,16
4192,White,31,Female,2.98,17,17,19,19,18,79,C,16
4259,White,22,Female,3.1,NA,NA,NA,NA,NA,8,C,13
2335,Other,24,Male,3.88,26,22,27,26,28,16,C,16
835,White,28,Male,3.45,17,17,18,17,20,1,C,15
6394,White,32,Male,3.16,19,20,21,17,20,4,C,2
292,White,24,Female,3.96,28,26,28,29,28,55,C,15
6382,White,20,Female,3.71,15,15,14,15,14,5,C,12
6381,White,29,Male,3.72,20,23,19,19,20,1,C,15
3812,White,18,Male,3.3,21,22,23,19,22,50,C,15
3245,White,18,Female,3.38,22,20,21,22,21,4,C,14
2700,Hispanic,28,Female,2.92,NA,NA,NA,NA,NA,107,C,6
6089,White,23,Female,3.29,24,25,23,23,26,50,C,15
1698,White,32,Male,3.44,20,21,22,22,20,17,C,15.5
8047,White,31,Male,3.7,18,16,18,18,16,8,C,15
3445,White,34,Female,3.13,22,21,23,20,21,49,C,12
1504,White,26,Male,3.72,25,25,26,24,26,22,C,6
6918,White,28,Male,3.59,18,18,17,20,19,100,C,2
7649,White,34,Female,3.13,25,24,24,24,25,19,C,6
4470,White,27,Male,3.24,NA,NA,NA,NA,NA,25,C,14
1741,White,18,Male,3.54,22,24,22,21,23,31,C,14
3569,White,18,Male,3.28,NA,NA,NA,NA,NA,72,C,3
1630,White,34,Male,3.18,21,23,18,21,19,116,C,15
282,White,21,Male,3.72,20,22,18,19,19,43,C,15
4795,White,19,Male,2.32,25,24,26,24,26,98,C,7
4070,Black,19,Male,2.64,NA,NA,NA,NA,NA,132,C,7
5746,White,29,Female,3.16,22,19,23,21,23,114,C,3
2199,White,23,Female,3.36,24,25,24,26,24,108,C,13
221,White,34,Female,2.45,NA,NA,NA,NA,NA,1,C,14
4261,White,32,Male,3.91,23,24,23,24,24,5,C,16
8258,White,34,Female,2.96,27,25,28,25,28,115,C,12
615,White,30,Male,3.54,31,30,32,31,31,5,C,12
8680,Black,32,Male,3.71,20,19,21,21,21,15,C,3
8510,White,27,Female,2.6,19,20,19,19,20,22,C,15
3621,White,26,Female,2.84,19,19,22,20,16,105,C,12
7944,White,22,Male,3.62,24,20,24,26,26,106,C,6
3864,White,22,Female,3.59,22,20,18,21,22,33,C,15.5
6357,White,28,Male,2.79,22,22,20,25,21,1,C,12
7531,Black,33,Male,2.27,22,22,22,24,18,50,C,3
5512,Black,32,Male,3.08,27,28,25,26,25,5,C,15
8638,Black,21,Male,3.79,16,16,15,17,15,122,C,6
5469,Asian,19,Female,3.4,18,17,18,15,18,69,C,16
5605,White,23,Male,3.37,22,21,23,22,20,4,C,16
7935,White,25,Female,3.28,26,26,27,27,24,43,C,12
8807,White,34,Female,3.66,NA,NA,NA,NA,NA,16,C,15
6803,White,29,Female,3.81,21,21,21,22,24,18,C,2
1210,White,18,Female,2.63,21,23,19,21,21,93,C,3
578,White,34,Male,3.61,23,21,23,24,24,22,C,19
2661,White,20,Female,3.63,NA,NA,NA,NA,NA,1,C,3
2038,White,35,Female,3.36,NA,NA,NA,NA,NA,22,C,14
1704,White,30,Male,2.59,20,18,19,22,20,5,C,15
2609,White,28,Female,3.78,NA,NA,NA,NA,NA,32,C,15
837,Hispanic,25,Male,3.83,NA,NA,NA,NA,NA,5,C,6
4687,White,27,Male,3.92,25,22,24,24,25,1,C,3
3579,White,19,Female,3.32,17,16,19,19,16,8,C,16
6933,White,27,Female,3.43,25,26,24,22,25,16,C,13
4988,White,27,Male,3.56,22,21,20,20,22,50,C,14
3255,White,24,Male,2.71,NA,NA,NA,NA,NA,14,C,12
8022,White,20,Female,3.87,24,25,23,25,24,74,C,3
4886,White,35,Male,3.45,NA,NA,NA,NA,NA,1,C,16
620,White,33,Female,3.98,24,23,20,23,24,88,C,9
1797,White,18,Female,3.46,19,18,20,17,18,63,C,14
4485,White,35,Male,1.83,22,22,23,19,21,98,C,17
5383,White,29,Female,2.63,19,18,18,18,18,8,C,13
288,White,30,Male,3.73,NA,NA,NA,NA,NA,52,C,11
198,White,29,Male,2.74,18,17,18,18,18,30,C,7
1662,White,27,Female,3.18,21,21,21,20,20,86,C,12
8581,White,25,Female,3.44,NA,NA,NA,NA,NA,76,C,4
6263,Black,20,Female,2.77,17,19,14,16,16,75,C,16
4255,Hispanic,20,Female,3.08,24,24,23,23,25,22,C,16
7211,Asian,21,Male,3.32,NA,NA,NA,NA,NA,5,C,14
662,White,19,Male,3.43,19,20,18,17,18,9,C,16
8929,White,20,Male,3.63,21,19,21,17,22,33,C,14
3346,White,32,Female,3.07,NA,NA,NA,NA,NA,108,C,13
3139,Black,29,Male,3.77,20,19,19,24,20,1,C,15
5728,White,22,Female,2.61,22,21,23,22,24,91,C,18
4145,White,31,Male,3.31,20,18,22,21,19,4,C,12
7750,Hispanic,25,Male,2.51,19,18,20,20,16,31,C,20
8808,White,29,Male,3.78,25,23,25,25,26,84,C,6
6826,White,29,Female,3.2,28,28,27,27,28,100,C,15
1646,White,18,Male,2.84,24,26,25,24,23,31,C,1
1833,White,35,Male,3.35,15,14,16,12,16,40,C,13
5135,Native,21,Male,2.75,NA,NA,NA,NA,NA,31,C,12
8305,Asian,25,Male,2.46,23,26,22,25,24,122,C,15
2252,White,26,Female,2.88,20,20,22,19,22,106,C,15
1224,White,30,Male,3.12,22,22,23,22,21,50,C,15
2835,Black,32,Female,3.12,NA,NA,NA,NA,NA,93,C,14
8112,Black,26,Female,3.48,NA,NA,NA,NA,NA,49,C,13
6497,White,35,Male,3.34,18,15,21,16,19,4,C,15
5193,White,21,Male,2.83,19,21,18,18,17,29,C,16
8267,White,29,Male,3.94,25,22,23,27,26,63,C,12
3719,Black,31,Female,3.75,24,22,25,23,25,87,C,14
7673,White,27,Female,3.24,NA,NA,NA,NA,NA,5,C,6
487,Black,24,Male,3.36,NA,NA,NA,NA,NA,84,C,2
2831,White,24,Female,3.88,23,23,21,23,23,1,C,12
3343,White,18,Male,3.26,21,21,21,22,21,31,C,3
8195,Black,18,Female,3.94,NA,NA,NA,NA,NA,15,C,13
2949,White,33,Female,2.79,NA,NA,NA,NA,NA,32,C,14
4636,White,20,Male,2.94,NA,NA,NA,NA,NA,98,C,13
8882,White,31,Male,3.25,21,22,21,22,20,5,C,2
8045,Hispanic,21,Female,3.07,20,20,22,22,18,14,C,14
4603,White,35,Female,3.28,NA,NA,NA,NA,NA,69,C,16
6599,White,19,Male,3.47,NA,NA,NA,NA,NA,38,C,12
8215,White,30,Male,3.47,NA,NA,NA,NA,NA,1,C,16
4518,White,18,Male,3.16,NA,NA,NA,NA,NA,99,C,3
4282,Hispanic,22,Female,3.21,NA,NA,NA,NA,NA,43,C,18
5859,Hispanic,24,Female,3.36,23,24,22,22,23,11,C,15
276,White,31,Female,2.96,19,19,20,20,21,114,C,14
3647,Black,33,Male,3.38,NA,NA,NA,NA,NA,30,C,15
1394,White,29,Female,2.04,18,18,16,17,17,50,C,18
404,White,35,Female,3.73,NA,NA,NA,NA,NA,32,C,17
3899,Asian,22,Female,3.9,23,23,22,23,23,1,C,12
5234,Asian,22,Male,3.45,21,21,20,20,23,1,C,12
8225,Asian,18,Male,3.78,21,22,22,20,22,16,C,9
3863,White,27,Male,3.78,21,19,23,22,22,22,C,17
709,Native,21,Male,3.23,NA,NA,NA,NA,NA,1,C,16
7053,Native,26,Female,3.69,23,25,23,22,22,114,C,16
4452,Asian,30,Male,3.36,22,19,21,21,19,18,C,12
5945,White,18,Male,3.41,19,19,16,17,20,76,C,16
3040,White,34,Female,2.99,29,29,30,29,25,21,C,15
3997,Hispanic,29,Male,2.89,22,24,19,21,22,100,C,13
8651,White,19,Female,2.86,22,21,18,21,24,86,C,12
7561,White,33,Male,2.7,24,25,23,23,24,5,C,2
5502,Hispanic,21,Male,2.81,22,23,21,20,24,31,C,3
3334,White,21,Male,3.15,22,25,25,22,21,1,C,6
7083,White,22,Male,3.62,29,29,28,29,28,58,C,18
2674,White,21,Male,3.33,NA,NA,NA,NA,NA,116,C,12
1590,Hispanic,19,Female,3.33,25,26,23,25,23,5,C,14
5985,White,32,Male,2.96,NA,NA,NA,NA,NA,114,C,12
7831,White,18,Female,3.63,25,24,25,26,24,20,C,15
2906,Black,22,Female,3.54,NA,NA,NA,NA,NA,104,C,15
8313,Hispanic,18,Male,3.62,23,26,23,24,24,29,C,15
5299,White,23,Female,2.78,22,21,22,23,22,4,C,12
4932,White,21,Male,2.84,20,20,22,17,20,89,C,12
7051,White,25,Male,3.35,NA,NA,NA,NA,NA,20,C,6
188,Black,22,Male,3.49,NA,NA,NA,NA,NA,43,C,12
4767,White,29,Male,3.4,17,17,16,19,17,122,C,15
3519,Hispanic,25,Female,3.32,19,20,19,18,22,1,C,12
8240,Black,34,Male,3.41,26,27,27,28,28,21,C,16
719,White,25,Male,3.02,NA,NA,NA,NA,NA,14,C,16
8227,White,20,Male,3.44,NA,NA,NA,NA,NA,69,C,14
5259,Hispanic,24,Female,3.49,25,24,23,25,27,89,C,12
1748,White,27,Male,3.6,19,17,17,18,19,86,C,3
7829,White,23,Male,3.43,21,20,20,22,21,69,C,17
6773,White,21,Female,3.57,26,25,25,28,27,8,C,15
3118,Black,30,Male,3.54,18,18,18,16,19,15,C,15
2730,White,35,Male,1.99,19,19,18,17,17,92,C,10
5994,White,22,Female,2.84,28,27,27,28,26,107,C,15
5203,White,22,Female,3.6,18,17,21,16,20,43,C,15
1270,Hispanic,23,Female,2.46,NA,NA,NA,NA,NA,46,C,3
2132,White,31,Female,3.67,NA,NA,NA,NA,NA,1,C,18
3974,Hispanic,27,Male,3.96,16,14,17,17,15,4,C,18
993,White,28,Male,3.77,24,23,27,26,24,100,C,15
1080,Black,28,Male,3.96,28,29,30,27,27,30,C,15.5
885,White,31,Male,3.56,NA,NA,NA,NA,NA,50,C,15
7891,White,31,Male,3.33,19,17,17,17,18,79,C,16
4858,White,21,Female,2.79,23,23,22,23,24,117,C,21
3358,Asian,27,Female,2.76,24,21,24,22,26,29,C,12
5102,White,29,Female,3.06,21,18,20,19,19,1,C,14
4668,Black,33,Male,3.65,26,26,25,27,27,34,C,14
3389,White,19,Female,3.32,20,19,20,20,21,14,C,14
5980,White,20,Male,3.66,NA,NA,NA,NA,NA,56,C,6
7175,White,30,Female,3.27,19,19,18,18,18,98,C,15
8121,Hispanic,26,Female,3.22,17,18,16,21,18,107,C,18
2025,White,24,Male,1.59,19,19,17,20,18,1,C,14
1112,White,28,Male,3.79,NA,NA,NA,NA,NA,1,C,15
6057,White,27,Male,3.83,15,13,16,15,15,14,C,16
4121,White,28,Male,2.74,NA,NA,NA,NA,NA,107,C,3
4451,Hispanic,30,Male,2.41,27,28,29,27,28,33,C,2
8014,White,23,Female,3.4,23,22,22,22,23,5,C,2
1618,White,34,Male,3.66,28,28,30,29,28,61,C,15
5774,Black,29,Male,3.71,NA,NA,NA,NA,NA,23,C,10
8513,Asian,20,Female,3.24,20,21,19,20,18,1,C,15
1558,Hispanic,22,Male,2.49,18,19,19,20,17,1,C,18
6862,Hispanic,27,Female,3.55,24,25,23,23,23,10,C,9
410,White,19,Female,3.71,19,17,21,19,19,1,C,16
3617,White,34,Female,3.61,25,26,25,27,26,31,C,13
8181,White,29,Female,3.1,20,18,19,18,18,107,C,1
8712,Black,34,Male,2.75,18,16,17,18,19,99,C,15
1381,White,22,Female,3.38,18,19,18,17,18,31,C,16
114,Black,26,Female,2.38,20,20,22,22,18,22,C,13
1500,Hispanic,22,Male,3.9,NA,NA,NA,NA,NA,69,C,14
4420,White,26,Male,3.56,16,15,16,16,16,1,C,13
8359,White,25,Male,2.74,23,24,21,24,24,107,C,16
6346,White,34,Female,2.43,22,23,24,23,23,44,C,13
950,Asian,18,Female,3.88,26,25,26,25,28,107,C,17
4301,White,34,Male,3.52,NA,NA,NA,NA,NA,103,C,13
6818,White,31,Female,3.1,16,17,17,17,18,98,C,15
439,Black,25,Female,2.97,26,26,28,23,28,5,C,14
3850,White,20,Male,3.15,21,22,22,20,21,29,C,15
4157,White,18,Female,2.3,18,16,19,19,20,21,C,5
1962,White,21,Female,3.1,22,21,20,22,21,32,C,15
6676,White,24,Male,2.92,NA,NA,NA,NA,NA,50,C,14
6359,White,18,Male,3.74,NA,NA,NA,NA,NA,88,C,12
3097,White,26,Female,3.39,21,23,21,20,20,17,C,15
4989,Hispanic,32,Male,3.28,21,21,22,24,20,46,C,2
1185,White,22,Female,2.89,NA,NA,NA,NA,NA,59,C,13
8361,Black,32,Female,3.81,NA,NA,NA,NA,NA,50,C,17
5530,Hispanic,29,Male,3.95,18,18,19,17,16,40,C,12
4547,Black,23,Male,3.19,22,20,22,21,19,20,C,13
1489,White,21,Female,2.87,18,19,17,17,19,111,C,15
7595,White,19,Male,2.99,22,25,21,22,24,30,C,12
1092,White,35,Male,2.79,23,21,23,22,25,69,C,15
5630,Hispanic,23,Male,2.81,NA,NA,NA,NA,NA,104,C,5
5053,White,18,Male,3.53,27,28,26,28,27,107,C,3
8532,Hispanic,34,Female,2.61,21,23,19,24,22,30,C,14
6809,Black,21,Male,3.58,21,20,22,22,22,107,C,2
5201,White,21,Male,3.75,19,20,18,17,20,22,C,15.5
6815,White,19,Male,3.67,15,14,15,14,16,31,C,16
1838,Black,31,Female,3.66,20,19,21,21,19,107,C,15
5856,White,27,Female,2.91,NA,NA,NA,NA,NA,30,C,12
8470,White,24,Female,2.6,24,23,24,21,22,1,C,18
902,White,18,Female,3.74,21,22,23,21,21,33,C,14
4763,Black,24,Female,3.71,NA,NA,NA,NA,NA,5,C,16
2122,White,18,Male,2.81,17,18,17,17,17,85,C,15
5790,White,34,Female,2.66,31,33,32,30,32,1,C,15
3869,White,35,Female,3.14,NA,NA,NA,NA,NA,111,C,9
3652,White,19,Male,2.63,22,21,23,22,23,54,C,11
216,White,18,Male,2.85,NA,NA,NA,NA,NA,1,C,14
8308,White,35,Female,2.71,27,26,28,26,26,30,C,13
3328,White,33,Male,2.33,NA,NA,NA,NA,NA,32,C,16
2179,White,34,Male,2.9,19,21,19,21,17,10,C,18
5040,White,24,Male,3.34,24,23,24,24,25,1,C,17
8004,White,20,Female,3.12,21,19,18,19,18,107,C,13
5256,Hispanic,22,Male,3.04,29,29,31,30,27,18,C,3
1953,Hispanic,31,Male,3.39,NA,NA,NA,NA,NA,122,C,15
7281,White,33,Female,3.82,26,25,28,29,26,1,C,12
8038,Hispanic,32,Male,2.67,20,21,19,20,19,40,C,15
83,White,35,Female,2.93,22,22,22,23,23,107,C,14
4624,Black,19,Female,3.58,19,20,21,18,17,103,C,13
6888,Hispanic,22,Male,3.68,22,24,22,19,22,14,C,3
5113,White,30,Female,3.63,NA,NA,NA,NA,NA,5,C,11
821,Asian,30,Male,2.99,18,20,21,20,20,1,C,15
8408,Black,22,Female,3.28,15,14,14,16,16,30,C,18
181,Black,20,Male,3.95,20,19,16,20,21,31,C,16
1044,White,26,Female,3.48,24,25,23,23,25,103,C,15
2677,White,20,Female,3.09,24,24,22,24,25,40,C,12
1186,White,35,Male,3.68,21,19,22,25,19,88,C,15
4965,White,25,Female,3.31,20,19,16,20,19,101,C,12
1784,Asian,24,Male,3.29,22,22,23,22,20,85,C,13
3028,Black,32,Male,2.63,NA,NA,NA,NA,NA,5,C,12
1750,Black,34,Female,3.3,17,17,17,18,16,43,C,1
2925,Hispanic,20,Male,3.49,22,21,21,22,20,56,C,12
7436,White,23,Male,2.9,18,19,18,20,17,74,C,13
6846,White,21,Male,3.31,22,23,21,20,20,16,C,14
4805,Black,34,Female,3.18,24,23,26,25,24,107,C,15
8668,Black,20,Male,3.24,NA,NA,NA,NA,NA,17,C,12
8392,White,24,Female,3.3,24,22,24,21,24,89,C,14
1949,White,24,Female,3.06,19,18,18,17,19,98,C,2
5046,White,25,Male,3.52,24,25,25,24,23,100,C,3
1247,White,20,Male,2.75,24,24,23,25,23,84,C,16
3605,White,35,Female,3.55,NA,NA,NA,NA,NA,29,C,16
3537,White,28,Male,2.82,NA,NA,NA,NA,NA,107,C,11
3390,White,32,Female,3.38,26,25,27,26,26,29,C,13
8559,Black,28,Female,2.49,20,21,19,20,20,5,C,12
5738,White,20,Male,3.78,14,14,17,14,13,50,C,12
4416,Hispanic,30,Male,3.7,21,22,18,20,22,50,C,3
8276,White,24,Male,3.54,28,30,29,30,29,19,C,16
7045,White,24,Female,2.98,NA,NA,NA,NA,NA,46,C,15
3315,White,31,Female,4,23,23,21,22,24,107,C,15
4202,White,20,Female,2.82,NA,NA,NA,NA,NA,116,C,15
811,Black,33,Male,3.29,31,29,32,33,31,29,C,14
8138,White,28,Female,2.83,25,25,27,25,26,86,C,16
5670,White,27,Female,3.66,22,21,22,21,24,4,C,3
7724,Asian,33,Female,2.85,25,26,26,25,24,5,C,16
5765,Hispanic,24,Female,3.32,18,16,17,19,17,74,C,3
3619,Black,21,Female,3.27,28,27,31,29,27,50,C,12
4758,White,30,Female,3.77,23,24,24,23,22,43,C,18
5081,Hispanic,28,Female,2.99,28,30,28,28,29,74,C,12
1855,Hispanic,25,Male,2.98,17,19,17,18,19,87,C,3
7395,White,19,Male,3.22,NA,NA,NA,NA,NA,17,C,16
4593,White,30,Female,2.95,27,27,27,27,25,98,C,13
1657,Black,19,Female,3.22,21,20,24,20,18,9,C,15
4755,White,18,Female,3.91,NA,NA,NA,NA,NA,52,C,12
1406,Hispanic,26,Female,3.51,18,17,17,21,18,19,C,7
2752,Asian,32,Female,3.74,27,27,26,27,30,5,C,12
6302,White,32,Male,2.88,22,23,21,23,24,11,C,12
3828,White,25,Male,3.65,21,20,21,22,22,104,C,17
25,White,28,Male,3.28,NA,NA,NA,NA,NA,107,C,14
5039,White,25,Female,3.08,18,20,17,16,19,30,C,3
5068,White,26,Female,3.7,NA,NA,NA,NA,NA,31,C,2
8908,Black,19,Male,3.67,23,20,23,25,23,26,C,13
6900,Black,30,Female,3.22,26,26,27,26,26,1,C,19
5668,White,28,Female,3.53,NA,NA,NA,NA,NA,100,C,13
6766,White,34,Male,2.4,NA,NA,NA,NA,NA,5,C,16
1476,Hispanic,20,Male,2.49,20,19,20,20,21,23,C,13
2746,White,19,Female,2.43,NA,NA,NA,NA,NA,15,C,17
4132,Hispanic,28,Female,3.24,24,26,23,24,26,1,C,16
1129,Asian,28,Male,2.71,NA,NA,NA,NA,NA,31,C,15
7900,Black,25,Male,3.43,NA,NA,NA,NA,NA,79,C,16
7620,White,27,Male,3.27,22,22,21,23,24,115,C,14
6293,White,21,Male,3.44,26,25,29,27,23,1,C,16
5379,White,27,Male,2.69,NA,NA,NA,NA,NA,26,C,14
1890,Black,22,Female,3.3,NA,NA,NA,NA,NA,86,C,12
813,Bi-Racial,30,Female,3.52,22,22,21,23,20,22,C,13
8457,White,27,Male,3.44,22,20,25,24,22,21,C,15
4302,White,26,Female,2.9,26,26,26,26,24,50,C,12
4897,Hispanic,27,Male,2.35,NA,NA,NA,NA,NA,100,C,13
3823,Black,20,Male,2.27,21,19,23,20,22,114,C,10
6863,White,24,Male,3.42,22,23,21,24,21,75,C,14
8560,White,23,Female,3.57,19,18,18,20,21,103,C,15
6910,White,28,Male,3.34,19,18,21,19,18,86,C,3
546,White,35,Male,3.64,26,26,25,24,27,5,C,6
3275,Black,32,Female,3.71,16,17,16,15,14,107,C,13
8900,White,26,Female,2.86,NA,NA,NA,NA,NA,4,C,14
1320,Black,25,Female,2.86,20,17,23,20,21,40,C,12
6886,Black,34,Male,3.06,NA,NA,NA,NA,NA,1,C,7
2102,Black,21,Female,3.54,20,19,20,19,19,5,C,12
780,Black,30,Male,3.65,17,19,16,15,16,79,C,13
6705,White,18,Male,3.28,18,18,19,17,16,17,C,14
2418,Hispanic,34,Male,3.31,21,23,21,19,22,46,C,3
3448,White,30,Female,3.26,20,20,20,22,19,43,C,3
7399,White,35,Male,3.86,20,20,20,20,19,1,C,3
6798,Hispanic,23,Female,2.73,19,18,16,22,18,89,C,15
8211,White,29,Male,3.4,25,25,25,25,23,29,C,15
603,White,27,Female,3.34,NA,NA,NA,NA,NA,113,C,16
8534,Hispanic,22,Male,3.18,NA,NA,NA,NA,NA,103,C,12
1436,Hispanic,32,Female,2.43,29,28,29,29,26,1,C,3
5041,White,29,Male,3.73,NA,NA,NA,NA,NA,98,C,14
3747,White,24,Female,3.89,19,18,22,19,20,22,C,12
7565,White,22,Female,3.34,NA,NA,NA,NA,NA,107,C,12
3298,White,21,Male,4,NA,NA,NA,NA,NA,29,C,13
2799,White,32,Male,3.74,21,20,23,19,19,59,C,15
8202,White,29,Male,2.89,13,12,16,13,12,104,C,12
7630,Hispanic,30,Male,2.56,16,17,17,14,17,1,C,17
6726,White,23,Male,2.85,19,19,18,18,19,89,C,12
6598,White,24,Female,3.27,24,25,26,25,22,100,C,15
2422,White,29,Male,2.62,NA,NA,NA,NA,NA,5,C,16
6694,White,23,Female,3.82,NA,NA,NA,NA,NA,31,C,17
445,White,34,Male,3.33,20,19,19,22,19,1,C,15
7215,Black,29,Male,3.49,NA,NA,NA,NA,NA,86,C,14
4123,Hispanic,27,Male,3.5,17,17,18,17,18,100,C,14
3159,Asian,33,Female,3.89,23,23,22,23,23,1,C,2
3785,White,28,Male,3.16,26,27,26,26,26,1,C,13
4248,Asian,28,Female,3.63,19,15,17,18,17,17,C,14
4733,Hispanic,33,Female,3.2,NA,NA,NA,NA,NA,19,C,14
5416,White,20,Male,3.43,28,29,28,27,31,85,C,13
5906,White,24,Male,2.87,21,20,23,21,19,5,C,12
3960,White,35,Male,3.73,26,29,25,25,28,1,C,18
2650,Asian,20,Male,2.12,32,31,35,31,32,122,C,12
1459,White,20,Female,3.26,20,20,20,20,21,18,C,9
6462,White,19,Male,3.61,21,21,21,19,21,5,C,13
6414,White,24,Male,3.79,28,26,28,28,28,31,C,9
6920,White,32,Female,3.83,17,16,15,16,19,1,C,5
8781,White,30,Female,3.2,26,24,25,26,28,99,C,2
8888,Hispanic,30,Male,3.9,NA,NA,NA,NA,NA,98,C,12
4189,White,21,Male,3.67,NA,NA,NA,NA,NA,88,C,15
6708,White,34,Female,2.57,NA,NA,NA,NA,NA,1,C,2
8831,White,24,Female,3.53,27,26,28,27,27,102,C,13
5983,White,25,Female,3.5,21,20,22,23,22,1,C,13
3993,White,18,Female,3.18,22,20,21,23,23,1,C,12
6051,Hispanic,25,Female,3.54,17,19,15,16,18,17,C,14
8094,White,19,Female,3.3,NA,NA,NA,NA,NA,74,C,15
1945,Black,22,Female,3.76,19,20,18,22,18,86,C,9
1368,Hispanic,33,Male,3.07,NA,NA,NA,NA,NA,100,C,13
5153,White,24,Male,3.52,21,22,19,20,19,31,C,15
4410,White,25,Male,3.09,18,18,14,22,18,103,C,15
841,Black,26,Male,3.84,NA,NA,NA,NA,NA,21,C,12
6614,White,28,Female,3.78,28,30,29,27,25,8,C,15
2749,White,28,Male,3.44,20,21,20,19,19,54,C,6
8189,White,33,Male,3.3,23,24,22,23,23,50,C,15
3678,White,24,Male,3.37,24,24,27,26,23,40,C,12
2234,White,31,Male,2.42,18,17,18,17,20,30,C,16
4016,Asian,29,Female,3.93,NA,NA,NA,NA,NA,29,C,10
6277,Black,32,Male,3.53,NA,NA,NA,NA,NA,77,C,14
6882,Black,23,Male,2.86,23,24,22,22,23,9,C,9
6286,Hispanic,25,Female,3.34,NA,NA,NA,NA,NA,29,C,9
5872,White,18,Male,3.79,23,22,21,24,22,109,C,15
3533,White,22,Female,3.12,24,23,26,24,23,40,C,12
5120,Hispanic,34,Female,3.01,28,30,28,26,28,58,C,16
6045,Hispanic,32,Female,3.26,NA,NA,NA,NA,NA,8,C,14
5086,White,21,Female,2.59,30,32,29,33,30,22,C,16
3643,White,23,Male,3.42,21,19,20,21,23,8,C,7
1251,Hispanic,34,Female,2.82,19,17,19,19,20,14,C,15
2569,White,30,Female,3.04,19,17,19,20,21,86,C,15
7727,Hispanic,18,Female,4,26,25,26,24,24,60,C,3
1987,White,18,Male,3.86,24,27,24,22,27,4,C,12
